(ins Netz) treffen	to find the net [football]	verb	[sports] 
(in Strömen) gießen [ugs.]	to bucket it down [Br.] [coll.]	verb	[meteo.] 
(in Strömen) gießen [ugs.]	to come down in torrents	verb	
(in Strömen) gießen [ugs.]	to pour [rain heavily]	verb	[meteo.] 
(in Stücke) zerlegen	to joint	verb	[gastr.] 
(in Stücke) zerreißen	to rip to pieces	verb	
(in Stücke) zerteilen	to joint	verb	[gastr.] 
(integrierte) Kraftwerkstechnik {f} [auch: Integrated Power Plant Engineering {n}]	integrated power plant engineering <IPPE>	noun	[educ.] [engin.] 
(integrierter) Festkörperschaltkreis {m}	solid-state circuit	noun	[electr.] 
(intellektueller) Höhenflug {m}	(intellectual) flight	noun	
(internationale) Datumsgrenze {f}	International Date Line <IDL>	noun	
(Internationale) Dollart-Route {f} [auch: Dollard-Route]	(International) Dollard Route	noun	[geogr.] [travel] [TrVocab.] 
(Internationale) La Leche Liga {f}	La Leche League International <LLLI>	noun	
(Internationale) Meterkonvention {f}	Treaty of the Metre [Br.]	noun	[hist.] [unit] 
(interner) Korrekturbeleg {m}	(internal) correction statement	noun	[acc.] 
(irdisches) Jammertal {n} [geh.]	vale of tears [poet.]	noun	
(irgendwo) im Bereich von etw. [in der Nähe eines Wertes]	(somewhere) in the neighborhood of sth. [Am.] [about, approximately]	adv	[idiom] 
(irgendwo) im Wald leben [ugs.]	to live under a rock [coll.]	verb	[idiom] 
(irgendwo) landen [ugs.] [unversehens irgendwohin geraten]	to end up (somewhere)	verb	
(irischer) Kobold {m}	leprechaun	noun	
(irreversible) Entropieproduktion {f}	(irreversible) entropy generation	noun	[phys.] 
(irreversible) Entropieproduktion {f}	(irreversible) entropy production	noun	[phys.] 
(islamisches) Opferfest {n}	Eid al-Adha [Greater Eid, Feast of the Sacrifice]	noun	[relig.] 
(Ist ja irre – ) Ein Streik kommt selten allein	Carry on at Your Convenience [Gerald Thomas]		[F] [film] 
(Ist ja irre – ) Liebe, Liebe usw.	Carry on Loving [Gerald Thomas]		[F] [film] 
(Ist ja Irre – ) Nicht so toll, Süßer	Carry on Regardless [Gerald Thomas, Ralph Thomas]		[F] [film] 
(Jacksons) Dreihornchamäleon {n}	Jackson's three-horned chameleon [Trioceros jacksonii, syn.: Chamaeleo jacksonii]	noun	[zool.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	Asiatic lily [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	goldband / gold-band lily [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	golden-rayed lily [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	golden-ray lily of Japan [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	Japanese goldband / gold-band lily [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	lily of Japan [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Goldband-Lilie / Goldbandlilie {f}	mountain lily [Lilium auratum, syn.: L. auratum var. wittei, L. auratum var. virginale]	noun	[bot.] 
(Japanische) Kirschmandel {f} [Nanking-Kirsche]	Nanking cherry (tree) [Prunus tomentosa, syn.: Armeniaca tomentosa, Cerasus tomentosa (ambiguous synonym)]	noun	[bot.] 
(Japanische) Scheinmyrte {f}	elfin herb [Cuphea hyssopifolia] [false heather]	noun	[bot.] 
(Japanische) Scheinmyrte {f}	Mexican heather [Cuphea hyssopifolia]	noun	[bot.] 
(Japanische) Wollmispel {f}	Chinese plum [Eriobotrya japonica]	noun	[bot.] 
(Japanische) Wollmispel {f}	Japanese medlar [Eriobotrya japonica]	noun	[bot.] 
(Japanische) Wollmispel {f}	Japanese plum [Eriobotrya japonica]	noun	[bot.] 
(Japanische) Wollmispel {f}	loquat [Eriobotrya japonica]	noun	[bot.] 
(Japanischer) Perlschnurbaum {m}	pagoda tree [Styphnolobium japonicum, syn.: Sophora japonica]	noun	[bot.] 
(Japanischer) Schnurbaum {m}	pagoda tree [Styphnolobium japonicum, syn.: Sophora japonica]	noun	[bot.] 
(Japanischer) Ysander {m}	carpet-box [Pachysandra terminalis]	noun	[bot.] 
(Japanischer) Ysander {m}	Japanese mountain-spurge [Pachysandra terminalis]	noun	[bot.] 
(Japanischer) Ysander {m}	Japanese pachysandra [Pachysandra terminalis]	noun	[bot.] 
(Japanischer) Ysander {m}	Japanese spurge [Pachysandra terminalis]	noun	[bot.] 
(Japanisches) Blutgras {n}	alang grass [Imperata cylindrica] [shorhand for alang-alang]	noun	[bot.] 
(Japanisches) Blutgras {n}	blady grass [Imperata cylindrica]	noun	[bot.] 
(Japanisches) Blutgras {n}	cogon grass [Imperata cylindrica]	noun	[bot.] 
(Japanisches) Blutgras {n}	Japanese bloodgrass [Imperata cylindrica]	noun	[bot.] 
(Japanisches) Blutgras {n}	kunai grass [Imperata cylindrica]	noun	[bot.] 
(Japanisches) Blutgras {n}	Red Baron [Imperata cylindrica]	noun	[bot.] 
(japanisches) Ministerium {n} für Gesundheit, Arbeit und Sozialwesen	(Japanese) Ministry of Health, Labour and Welfare <MHLW> [Br.]	noun	[pol.] 
(japanisches) Oberhaus {n} [eine der zwei Kammern des japanischen Parlaments]	House of Councillors [Japan] [Br.]	noun	[pol.] 
(jd./etw.) war und bleibt ...	(sb./sth.) has been, and continues to be, ...		
(jdm). zu viel berechnen	to overcharge (sb.)	verb	
(jdm.) antworten	to answer (sb.)	verb	
(jdm.) behilflich sein	to lend (sb.) a helping hand	verb	
(jdm.) dazwischenfunken [ugs.]	to mess sth. up (for sb.) [coll.]	verb	
(jdm.) dazwischenfunken [ugs.]	to stick one's oar in [coll.]	verb	
(jdm.) dazwischenfunken [unaufgefordert in einem Gespräch] [ugs.]	to butt in (on sb.) [coll.]	verb	
(jdm.) die / eine Antwort nicht schuldig bleiben	to hit back (at sb.) [fig.]	verb	
(jdm.) die / eine Antwort schuldig bleiben	to give (sb.) no answer	verb	
(jdm.) die Zunge herausstrecken	to poke one's tongue out (at sb.)	verb	
(jdm.) die Zunge herausstrecken	to stick / put one's tongue out (at sb.)	verb	[idiom] 
(jdm.) ein Bier ausgeben	to buy (sb.) a beer	verb	
(jdm.) ein Bier spendieren	to buy (sb.) a beer	verb	
(jdm.) ein E-Mail schreiben [bes. österr., schweiz., südd.]	to e-mail (sb.)	verb	[Internet] 
(jdm.) eine E-Mail schreiben	to e-mail (sb.)	verb	[Internet] 
(jdm.) eine glückliche Überfahrt wünschen	to wish (sb.) a safe passage	verb	[naut.] 
(jdm.) eine Moralpredigt halten	to deliver a lecture (to sb.) [a moralizing lecture]	verb	
(jdm.) eine Nachricht ausrichten	to relay a message (to sb.)	verb	
(jdm.) einleuchten	to be apparent (to sb.)	verb	
(jdm.) einleuchten	to be clear (to sb.)	verb	
(jdm.) einleuchten	to be evident (to sb.)	verb	
(jdm.) einleuchten	to be obvious (to sb.)	verb	
(jdm.) einleuchten	to make sense (to sb.)	verb	
(jdm.) ein Rätsel bleiben	to remain a mystery (to sb.)	verb	
(jdm.) entkommen	to get away (from sb.)	verb	
(jdm.) etw. (für etw.) bezahlen	to pay (sb.) sth. (for sth.)	verb	
(jdm.) etw. aufgeben [Hausaufgaben]	to give sth. (to sb.) [homework]	verb	[educ.] 
(jdm.) etw. ausbezahlen	to pay sth. out (to sb.)	verb	
(jdm.) etw. einschenken	to pour (sb.) sth.	verb	[gastr.] 
(jdm.) etw. verargen [geh.]	to take sth. amiss	verb	
(jdm.) etw. vererben	to leave (sb.) sth. [bequeath]	verb	
(jdm.) etw. verschweigen	to keep sth. a secret (from sb.)	verb	
(jdm.) etw. [Akk.] erläutern	to explain sth. (to sb.) [elucidate]	verb	
(jdm.) etw. [Akk.] rapportieren [schweiz.] [sonst veraltend]	to report sth. (to sb.)	verb	
(jdm.) etw. [Akk.] zur Verfügung stellen	to make sth. available (to sb.)	verb	
(jdm.) etw. übriglassen [Kuchen etc.] [alt]	to leave sth. (for sb.)	verb	
(jdm.) guten Tag sagen	to say hello (to sb.)	verb	
(jdm.) guttun [glücklich machen, aufheitern]	to do (one's) heart good	verb	[idiom] 
(jdm.) Hallo sagen	to hello (sb.) [Br.]	verb	
(jdm.) Hilfestellung geben	to give assistance (to sb.)	verb	
(jdm.) Hilfestellung geben	to provide assistance (for / to sb.)	verb	
(jdm.) in den Augen beißen	to sting (sb. in) the eyes	verb	
(jdm.) ins Haus stehen [fig.] [bevorstehen, sich bald ereignen]	to be in store (for sb.)	verb	[idiom] 
(jdm.) Lichthupe geben	to flash (sb.)	verb	[traffic] 
(jdm.) liebedienern	to fawn (on sb.)	verb	
(jdm.) liebedienern	to toady (to sb.)	verb	
(jdm.) lästig fallen	to be a nuisance (to sb.)	verb	
(jdm.) Platz machen	to make way (for sb.)	verb	
(jdm.) Schadensersatz zuerkennen	to adjudge damages (to sb.)	verb	[law] 
(jdm.) Soforthilfe zusagen	to promise immediate help (to sb.)	verb	
(jdm.) treugesinnt	loyal (to sb.)	adj	
(jdm.) tributpflichtig	tributary (to sb.)	adj	
(jdm.) Unbehagen bereiten	to cause (sb.) discomfort	verb	
(jdm.) ungelegen kommen	to be inconvenient (for / to sb.)	verb	
(jdm.) vorauseilen	to rush (on) ahead (of sb.)	verb	
(jdm.) vorauslaufen	to run (on) ahead (of sb.)	verb	
(jdm.) Werte vermitteln	to impart values (to sb.)	verb	[educ.] 
(jdm.) Werte vermitteln	to teach (sb.) values	verb	[educ.] 
(jdm.) Wissen vermitteln	to impart knowledge (to sb.)	verb	[educ.] 
(jdm.) zurückgeben [schnippisch, barsch antworten]	to answer (sb.) back	verb	
(jdm.) zu wenig berechnen	to undercharge (sb.)	verb	
(jdm.) über jdn./etw. Auskunft geben	to give (sb.) information about sb./sth.	verb	
(jdm.) übertragen	to endorse (on sb.)	verb	
(jdm./etw.) angehört [Partizip Perfekt von »angehören«]	belonged (to sb./sth.)	past-p	
(jdm./etw.) dienen	to serve (sb./sth.)	verb	
(jdm./etw.) entgleiten	to slip away (from sb./sth.)	verb	
(jdm./etw.) nicht gehorchen	to disobey (sb./sth.)	verb	
(jdm./etw.) treu	loyal (to sb./sth.)	adj	
(jdm./etw.) untreu	disloyal (to sb./sth.)	adj	
(jdm./etw.) weichen	to give way (to sb./sth.)	verb	
(jdm./etw.) überlegen sein	to be in the ascendancy (over sb./sth.)	verb	
(jdm. / für jdn.) eine große Hilfe sein	to be of great assistance (to sb.)	verb	
(jdm./gegen etw.) keinen Widerstand leisten	to offer no resistance (to sb./sth.)	verb	
(jdm. etw.) schriftlich mitteilen	to notify (sb. of sth.) in writing	verb	
(jdm. etw.) zuspielen	to pass (sth. to sb.)	verb	
(jdm. gegenüber) den Mund zu voll nehmen	to mouth off (at / to sb.)	verb	[idiom] 
(jdn.) als Beispiel hinstellen	to hold (sb.) up as an example	verb	
(jdn.) an jdn./etw. gemahnen [geh.]	to remind (sb.) of sb./sth.	verb	
(jdn.) ausbooten	to disembark (sb.) [by boat / in boats]	verb	[naut.] 
(jdn.) beruhigen	to comfort (sb.) [quieten down]	verb	
(jdn.) bohnern [derb] [Geschlechtsverkehr haben (mit jdm.)]	to bone (sb.) [vulg.] [to have sexual intercourse (with sb.)]	verb	
(jdn.) bumsen [vulg.]	to have it off (with sb.) [vulg.]	verb	
(jdn.) daten [ugs.]	to date (sb.)	verb	
(jdn.) davor warnen, etw. zu tun	to warn (sb.) against doing sth.	verb	
(jdn.) denunzieren [einen Komplizen]	to peach (sb.) [sl.]	verb	
(jdn.) durch etw. bestechen [für sich einnehmen]	to impress (sb.) with sth.	verb	
(jdn.) einbooten	to embark (sb.) [by boat / in boats]	verb	[naut.] 
(jdn.) enttäuschen	to disappoint (sb.)	verb	
(jdn.) erinnern	to bring to mind	verb	
(jdn.) heiraten	to become married (to sb.)	verb	
(jdn.) heiraten	to get married (to sb.)	verb	
(jdn.) heiraten	to hitch up (with sb.) [coll.]	verb	
(jdn.) hetzen	to hustle (sb.) [hurry]	verb	
(jdn.) killen [ugs.] [töten]	to merc (sb.) [Br.] [sl.]	verb	
(jdn.) klagen	to sue (sb.) (at law)	verb	[law] 
(jdn.) lecken [vulg.] [Oralverkehr an einer Frau vollziehen]	to go south (on sb.) [sl.] [here: to perform oral sex on a female]	verb	
(jdn.) poppen [ugs.] [salopp] [koitieren]	to bone (sb.) [Am.] [vulg.]	verb	
(jdn.) schelten [geh. oder regional] [schimpfen, tadeln]	to chide (sb.)	verb	
(jdn.) schupsen [südd.] [österr.]	to shove (sb.)	verb	
(jdn.) verarschen [ugs.]	to take the piss (out of sb.) [Br.] [vulg.]	verb	[idiom] 
(jdn.) verpetzen [ugs.]	to snitch (on sb.) [coll.]	verb	
(jdn.) verpfeifen [ugs.]	to snitch (on sb.) [coll.]	verb	
(jdn.) vor jdm./etw. warnen	to warn (sb.) of sb./sth.	verb	
(jdn.) vögeln [vulg.]	to screw (sb.) [vulg.] [to have sexual intercourse (with sb.)]	verb	
(jdn./etw.) anhalten	to stop (sb./sth.)	verb	
(jdn./etw.) anhalten [zum Stillstand kommen, bringen]	to halt (sb./sth.)	verb	
(jdn./etw.) auswählen	to chuse (sb./sth.) [archaic] [choose]	verb	
(jdn./etw.) authentifizieren	to authenticate (sb./sth.)	verb	
(jdn./etw.) ermüden	to weary (sb./sth.)	verb	
(jdn./etw.) ersticken	to suffocate (sb./sth.)	verb	
(jdn./etw.) feiern	to celebrate (sb./sth.)	verb	
(jdn./etw.) groß feiern	to get the bunting out (for sb./sth.) [Br.]	verb	
(jdn./etw.) herumwirbeln	to reel (sb./sth.)	verb	
(jdn./etw.) jagen	to hunt (sb./sth.)	verb	
(jdn./etw.) katheterisieren	to cath (sb./sth.) [coll.] [catheterize]	verb	[med.] 
(jdn./etw.) kathetern	to catheterise (sb./sth.) [Br.]	verb	[med.] 
(jdn./etw.) kathetern	to catheterize (sb./sth.)	verb	[med.] 
(jdn./etw.) schaukeln	to rock (sb./sth.) [swing back and forth]	verb	
(jdn./etw.) schlagen	to knock (sb./sth.) [hit, strike]	verb	
(jdn./etw.) sezieren	to perform an autopsy (on sb./sth.)	verb	[med.] 
(jdn./etw.) treten	to kick (sb./sth.)	verb	
(jdn./etw.) verbinden	to connect (sb./sth.)	verb	
(jdn./etw.) verhöhnen	to sneer (at sb./sth.)	verb	
(jdn./etw.) zerren	to haul (sb./sth.) [pull, drag]	verb	
(jdn./etw.) zurückfahren	to drive back	verb	[automot.] 
(jdn. aus einem Land) herausschleusen	to exfiltrate (sb. from a country)	verb	
(jdn. für etw.) vom Platz stellen	to send off (sb. for sth.)	verb	[sports] 
(jdn. im Amt) ablösen	to replace (sb. in office)	verb	
(jdn. um etw.) beerben	to inherit (sth. from sb.)	verb	
(jdn. wegen etw. [meist Gen., auch Dat.]) anklagend	accusing (sb. of sth.)	adj pres-p	
(jds.) Zustimmung finden	to pass muster (with sb.) [fig.]	verb	
(je) nach Aufwand	according to expenditure	adv	[comm.] 
(je) nach Bedarf	as needed	adv	
(je) nach den Umständen des Falles	according to the circumstances of the case		
(je) nach Kassenlage	depending on the cash situation	adv	[fin.] 
(je) nach Kassenlage	depending on the financial situation	adv	[fin.] 
(jetzt) erst einmal	for now	adv	
(Jetzt) hört mal zu!	Listen up! [Am.] [said to two or more people]		
(Jetzt) mach mal halblang! [ugs.]	Come off it!		[idiom] 
(jeweils) letztgültige Fassung {f}	latest version	noun	
(Johann) Carl Friedrich Gauß {m}	(Johann) Carl Friedrich Gauss	noun	[hist.] [math.] [name] 
(Johns) Schnapper {m}	big-scaled bream [Aus.] [Lutjanus johnii] [John's snapper]	noun	[fish] 
(Johns) Schnapper {m}	fingermark (seaperch) [Aus.] [Lutjanus johnii] [John's snapper]	noun	[fish] 
(Johns) Schnapper {m}	fingermark / finger mark bream [Aus.] [Lutjanus johnii] [John's snapper]	noun	[fish] 
(Johns) Schnapper {m}	fingermark snapper [Lutjanus johnii] [John's snapper]	noun	[fish] 
(Johns) Schnapper {m}	golden snapper [esp. Aus.] [Lutjanus johnii] [John's snapper, fingermark snapper]	noun	[fish] 
(Johns) Schnapper {m}	John's snapper [Lutjanus johnii]	noun	[fish] 
(Johns) Schnapper {m}	red bream [Aus.] [Lutjanus johnii] [John's snapper, fingermark snapper]	noun	[fish] 
(Johns) Schnapper {m}	spotted-scaled / spotted-scale sea perch [Aus.] [Lutjanus johnii] [John's snapper]	noun	[fish] 
(journalistische) Bildberichterstattung {f}	photojournalism	noun	
(junge) Fabrikarbeiterin {f}	factory girl	noun	[ind.] [jobs] 
(junge) Heranwachsende {pl}	young people	noun	
(junge) Kriegerin {f}	warrior maid	noun	[mil.] 
(junge) Philippinerin {f}	Filipino girl	noun	
(junger) Igel {m}	hedgepig	noun	[zool.] 
(junger) Müßiggänger {m} [geh.] [vgl. Schulschwänzer]	truant boy [idler, loiterer]	noun	
(junger) Springinsfeld {m}	greenhorn	noun	
(junger) Tollpatsch {m} [ugs.]	hobbledehoy [coll.] [obs.]	noun	
(junges) Frauenzimmerchen {n} [veraltet]	wench [archaic or hum.]	noun	
(junges) Frauenzimmer {n} [veraltet]	wench [archaic or hum.] [young woman]	noun	
(jährliche) Patentgebühr {f}	patent annuity	noun	
(Jüdischer) Rekonstruktionismus {m}	Reconstructionist Judaism	noun	[relig.] 
(K)ein Vater gesucht	Man of the House [James Orr]		[F] [film] 
(kabellose) Leistungsübertragung {f}	(wireless) power transmission	noun	[electr.] [engin.] 
(Kahles) Hain-Greiskraut / Haingreiskraut {n}	wood ragwort [Senecio ovatus, syn.: S. fuchsii, Jacobaea ovata]	noun	[bot.] 
(Kahles) Steinröschen {n}	striated daphne [Daphne striata]	noun	[bot.] 
(Kalifornische) Schopfwachtel {f}	Californian quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	Californian valley quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	California partridge [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	California valley quail [Callipepla californica]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	Canfield's quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	Catalina Island quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	Catalina quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	San Lucas quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	San Quintin quail [Callipepla californica, syn.: Lophortyx californica, L. californicus]	noun	[orn.] 
(Kalifornische) Schopfwachtel {f}	valley quail [Callipepla californica]	noun	[orn.] 
(Kalifornischer) Hornhai {m}	California horn shark [Heterodontus francisci]	noun	[fish] 
(Kalifornischer) Insel-Graufuchs {m}	California Channel Island fox [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	Channel Islands (gray) fox [Am.] [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	coast fox [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	insular gray fox [Am.] [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	island (gray) fox [Urocyon littoralis] [Am.]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	island gray fox [Am.] [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Insel-Graufuchs {m}	short-tailed fox [Urocyon littoralis]	noun	[zool.] 
(Kalifornischer) Stierkopfhai {m}	California horn shark [Heterodontus francisci]	noun	[fish] 
(kanonische) Vertauschungsrelation {f}	(canonical) commutation relation	noun	[phys.] 
(kardiales) Erregungsleitungssystem {n}	cardiac conduction system <CCS> [Systema conducente cordis, Complexus stimulans cordis]	noun	[anat.] [med.] 
(Karibische) Neongrundel {f}	neon (blue) goby [Elacatinus oceanops, syn.: Gobiosoma oceanops]	noun	[fish] 
(Karibischer) Korallenstrauch {m} [Korallenbaum]	cockspur coral tree [Erythrina crista-galli]	noun	[bot.] 
(kariöse) Initialläsion {f}	white spot lesions {pl} <WSP>	noun	[dent.] 
(Karolinische) Pferdenessel {f}	Carolina horsenettle [Solanum carolinense]	noun	[bot.] 
(Kartell- und) Verbraucherschutzbehörde {f} [Großbritannien]	Office for Fair Trading [United Kingdom]	noun	[admin.] [pol.] 
(Kaspischer) Wasserfloh {m} [Krustazeenart]	fish-hook / fishhook waterflea / water flea [Cercopagis pengoi, syn.: (Apagis) ossiani]	noun	[zool.] 
(Kassettenfunktion mit) ACSS-Formatautomatik {f}	automatic cassette size sensing <ACSS>	noun	[MedTech.] 
(Kassler) Rippenspeer {m}	smoked pork loin	noun	[gastr.] 
(Katastrophen-) Einsatzkräfte {pl}	(disaster) relief forces	noun	
(keine) Bedenken / Skrupel haben, etw. zu tun	to feel / have (no) qualms about doing sth.	verb	
(keuchend) hervorstoßen	to gasp out	verb	
(Kinder- und) Lastentransportrad {n}	cargo tricycle [e.g. for transport of pets or toddlers]	noun	[bike] 
(kirchliches) Gesangbuch {n}	chant book	noun	
(kirchliches) Gesangbuch {n}	hymnbook	noun	[mus.] [relig.] 
(kirchliches) Gesangbuch {n}	hymn book	noun	[mus.] [relig.] 
(kirchliches) Liederbuch {n}	chant book	noun	
(Kirschroter) Speitäubling {m}	sickener [Russula emetica] [coll.]	noun	[mycol.] 
(klar) gegliedert	articulate	adj	
(klassisch) ausgebildet [Stimme, Sänger]	legit [coll.] [short for ”legitimate”] [voice, singer]	adj	[mus.] 
(klassische) Schweinepest {f}	pig plague [classical swine fever]	noun	[VetMed.] 
(Klebriger) China-Fingerhut / Chinafingerhut {m}	Chinese foxglove [Rehmannia glutinosa, syn.: R. lutea, R. sinensis]	noun	[bot.] 
(Klebriger) China-Fingerhut / Chinafingerhut {m}	rehmannia [Rehmannia glutinosa, syn.: R. lutea, R. sinensis]	noun	[bot.] 
(Kleiiger) Haselbecherling {m}	spring hazelcup [Encoelia furfuracea]	noun	[mycol.] 
(Kleinasiatische) Bergotter {f}	mountain viper [Montivipera xanthina, syn.: Daboia xanthina, Vipera xanthina]	noun	[zool.] 
(Kleinblütiges) Franzosenkraut {n}	dumb nettle [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	galinsoga weed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	Kew weed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	lesser quickweed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	littleflower / little-flower quickweed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	potato weed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	small-flowered quickweed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	small-flower galinsoga [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	small-flower quickweed [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	smooth Peruvian daisy [Galinsoga parviflora]	noun	[bot.] 
(Kleinblütiges) Franzosenkraut {n}	yellow weed [Galinsoga parviflora]	noun	[bot.] 
(kleindeutsch-) borussische Geschichtsschreibung {f}	Prussian historiography [e.g. Ranke, Droysen]	noun	[hist.] [spec.] 
(kleine) Ablenkung {f} [Zerstreuung]	divertissement	noun	
(kleine) Bassgeige {f} [veraltet] [Cello]	violoncello	noun	[mus.] 
(kleine) blaue Pille {f} [ugs.] [Viagra ® bzw. Generika]	(little) blue pill [coll.] [Viagra ® or generics]	noun	[pharm.] 
(kleine) Blechschere {f}	tinner's snips {pl}	noun	[tools] 
(kleine) Bogensäge {f} [Laubsäge]	coping saw	noun	[tools] 
(kleine) Bucht {f}	creek [chiefly Br.] [inlet]	noun	[hydro.] 
(kleine) Bucht {f}	voe [Scot.: esp. Orkney and Shetland]	noun	[geogr.] 
(kleine) Bügelsäge {f}	bow saw	noun	[tools] 
(kleine) Extraüberraschung {f}	special treat	noun	
(Kleine) Felsgarnele {f}	grass prawn [Palaemon elegans, syn.: P. minans, Leander squilla typica, Palaemonella gracilis]	noun	[zool.] 
(Kleine) Felsgarnele {f}	rockpool prawn [Palaemon elegans, syn.: P. minans, Leander squilla typica, Palaemonella gracilis]	noun	[zool.] 
(kleine) Harpune {f}	speargun	noun	[hunting] [weapons] 
(kleine) Haushaltssäge {f}	jab saw	noun	[tools] 
(kleine) Karaffe {f}	crewet [spv.]	noun	[gastr.] 
(kleine) Lieblingsperversion {f}	pet kink [coll.] [favorite little perversion]	noun	[psych.] 
(kleine) Luftblase {f}	air cell	noun	
(kleine) Luftblase {f}	bleb [air bubble]	noun	
(Kleine) Luxemburger Schweiz {f}	Little Switzerland [Luxembourg]	noun	[geogr.] 
(kleine) Makrele {f}	tinker	noun	[fish] 
(kleine) Milchkanne {f}	milk can	noun	
(kleine) Münze {f}	bit [Br.] [obs.] [small coin]	noun	
(kleine) Pirogge {f}	piroshki	noun	[gastr.] 
(kleine) Reisetasche {f} [bes. für Reise übers Wochenende]	weekend bag	noun	[travel] [TrVocab.] 
(kleine) schaumgekrönte Wellen {pl}	whitecaps [esp. Am.]	noun	
(Kleine) Spinnen-Ragwurz {f}	small spider ophrys [Ophrys araneola]	noun	[bot.] 
(kleine) Tierfigur {f}	animal figurine	noun	[art] 
(kleine) Wellen {pl} mit Schaumkronen	whitecaps [esp. Am.]	noun	
(kleine) Welle {f} mit einer Schaumkrone	whitecap [esp. Am.] [wave]	noun	[meteo.] [naut.] 
(kleine) Zwischenmahlzeit {f}	(light) snack	noun	[gastr.] 
(Kleine) Zypergras-Segge {f}	Bohemian sedge [Carex bohemica, syn.: C. cyperoides]	noun	[bot.] 
(kleiner) Ansatzpunkt {m}	toehold	noun	
(kleiner) Becher {m} [in Krug- oder Tassenform]	noggin [small mug or cup]	noun	
(kleiner) Berg {m}	hill	noun	
(Kleiner) Birkenglasschwärmer {m}	large red-belted clearwing [Synanthedon culiciformis] [moth]	noun	[entom.] 
(kleiner) Codebestandteil {m}	applet	noun	[comp.] 
(kleiner) Eisberg {m}	growler [small iceberg]	noun	
(kleiner) Fiesling {m} [ugs.]	runt [contemptible person]	noun	
(Kleiner) Frostspanner {m} [Falter]	winter moth [Operophtera brumata]	noun	[entom.] 
(Kleiner) Galgant {m}	Chinese ginger [Alpinia officinarum, syn.: Languas officinarum]	noun	[bot.] 
(Kleiner) Galgant {m}	small galangal [Alpinia officinarum, syn.: Languas officinarum]	noun	[bot.] 
(kleiner) Gedichtband {m}	chapbook	noun	[lit.] [publ.] 
(Kleiner) Gelber Fingerhut {m}	straw foxglove [Digitalis lutea]	noun	[bot.] 
(Kleiner) Gürtelmull {m} [Gürteltierart]	pichiciego [pink fairy armadillo] [Chlamyphorus truncatus]	noun	[zool.] 
(Kleiner) Gürtelmull {m} [Gürteltierart]	pink fairy armadillo [Chlamyphorus truncatus]	noun	[zool.] 
(kleiner) Hügel {m}	hummock	noun	
